/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_10_n500_m50.txt;110916;7737.3499999999985
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_11_n500_m50.txt;123366;7747.960000000005
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_12_n500_m50.txt;110645;7739.199999999998
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_13_n500_m50.txt;109567;7780.049999999999
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_14_n500_m50.txt;119469;7783.2299999999905
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_15_n500_m50.txt;103032;7704.249999999985
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_16_n500_m50.txt;116636;7792.76999999998
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_17_n500_m50.txt;93120;7756.660000000011
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_18_n500_m50.txt;106197;7743.479999999989
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_19_n500_m50.txt;111562;7750.5799999999945
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_1_n500_m50.txt;104584;7784.039999999996
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_20_n500_m50.txt;115851;7697.240000000008
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_21_n2000_m200.txt;2198791;113403.0
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_22_n2000_m200.txt;2197802;113178.0
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_23_n2000_m200.txt;2198726;113467.0
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_24_n2000_m200.txt;2197741;113242.0
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_25_n2000_m200.txt;2198362;113309.0
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_2_n500_m50.txt;95492;7731.5
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_3_n500_m50.txt;85586;7742.970000000003
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_4_n500_m50.txt;88414;7744.970000000006
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_5_n500_m50.txt;97281;7677.6000000000095
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_6_n500_m50.txt;99480;7742.020000000001
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_7_n500_m50.txt;99509;7714.859999999978
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_8_n500_m50.txt;104551;7726.21999999997
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_9_n500_m50.txt;83043;7733.270000000005
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_10_n500_m50.txt;98405;7732.259999999996
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_11_n500_m50.txt;101267;7728.970000000031
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_12_n500_m50.txt;95030;7739.199999999998
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_13_n500_m50.txt;99417;7798.42999999999
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_14_n500_m50.txt;98526;7783.229999999995
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_15_n500_m50.txt;92936;7704.249999999985
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_16_n500_m50.txt;100761;7792.76999999998
/home/usuario/Downloads/mdplib_2010/MDG_a/MDG-a_17_n500_m50.txt;85913;7756.660000000011
