/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_18_n500_m50.txt;79064;19461.39459999993
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_19_n500_m50.txt;126154;19477.325770000036
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_1_n500_m50.txt;95230;19485.18697000008
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;70173;19604.843560000038
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_2_n500_m50.txt;97856;19701.534770000086
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_3_n500_m50.txt;76939;19547.20685000007
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_4_n500_m50.txt;102070;19596.468380000082
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_5_n500_m50.txt;77619;19602.62199000005
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_6_n500_m50.txt;105975;19421.53908000015
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_7_n500_m50.txt;149967;19534.30358000005
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_8_n500_m50.txt;106892;19487.320529999975
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_9_n500_m50.txt;58749;19221.62878000004
