/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_10_n500_m50.txt;605;19702.011229999996;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_10_n500_m50.txt;829;19702.011230000007;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_10_n500_m50.txt;1088;19703.00529000004;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_10_n500_m50.txt;1293;19703.339910000042;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_10_n500_m50.txt;10710;19703.33991000005;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_10_n500_m50.txt;20314;19703.339910000053;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_11_n500_m50.txt;678;19582.349430000046;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_11_n500_m50.txt;933;19584.648460000033;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_11_n500_m50.txt;1145;19585.98031000004;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_11_n500_m50.txt;1972;19586.191670000062;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_11_n500_m50.txt;3497;19586.191670000073;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_11_n500_m50.txt;4185;19587.120180000056;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_11_n500_m50.txt;5892;19587.120180000074;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_11_n500_m50.txt;6385;19587.120180000096;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_11_n500_m50.txt;39011;19587.1201800001;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_12_n500_m50.txt;645;19360.05735999992;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_12_n500_m50.txt;1263;19360.223929999953;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_12_n500_m50.txt;2057;19360.223929999964;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_12_n500_m50.txt;2281;19360.223929999996;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_12_n500_m50.txt;2508;19360.223930000004;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_12_n500_m50.txt;10796;19360.223930000007;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_12_n500_m50.txt;31919;19360.22393000002;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_13_n500_m50.txt;753;19362.480989999967;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_13_n500_m50.txt;1152;19366.698519999944;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_13_n500_m50.txt;2097;19366.69851999999;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_13_n500_m50.txt;41849;19366.69852000001;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_14_n500_m50.txt;937;19458.56466000006;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_14_n500_m50.txt;1441;19458.56466000007;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_14_n500_m50.txt;5181;19458.564660000076;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_15_n500_m50.txt;754;19422.146400000132;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_15_n500_m50.txt;2686;19422.14640000017;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_15_n500_m50.txt;75376;19422.146400000176;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_16_n500_m50.txt;610;19679.45825000003;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_16_n500_m50.txt;845;19679.45825000004;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_16_n500_m50.txt;1049;19680.204770000015;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_16_n500_m50.txt;1226;19680.204770000033;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_16_n500_m50.txt;3466;19680.20477000005;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_16_n500_m50.txt;11083;19680.204770000055;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_16_n500_m50.txt;42003;19680.20477000006;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_17_n500_m50.txt;997;19331.388410000083;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_17_n500_m50.txt;1506;19331.388410000105;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_17_n500_m50.txt;2447;19331.38841000011;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_17_n500_m50.txt;19220;19331.38841000012;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_17_n500_m50.txt;20714;19331.388410000123;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_18_n500_m50.txt;672;19461.394599999894;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_18_n500_m50.txt;1687;19461.394599999916;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_18_n500_m50.txt;4017;19461.39459999992;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_18_n500_m50.txt;13782;19461.39459999993;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_19_n500_m50.txt;797;19477.32576999999;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_19_n500_m50.txt;1249;19477.32577;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_19_n500_m50.txt;9277;19477.325770000018;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_19_n500_m50.txt;32050;19477.325770000036;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_1_n500_m50.txt;756;19485.18697000007;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_1_n500_m50.txt;7649;19485.186970000075;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_1_n500_m50.txt;62566;19485.186970000086;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;713;19604.843559999976;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;983;19604.843559999987;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;1178;19604.843559999994;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;1435;19604.84356;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;2181;19604.84356000001;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;3804;19604.843560000012;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;6661;19604.84356000002;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;10465;19604.843560000023;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;17201;19604.84356000003;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;30951;19604.843560000038;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_20_n500_m50.txt;54681;19604.843560000045;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_2_n500_m50.txt;705;19700.343250000053;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_2_n500_m50.txt;2706;19701.534770000017;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_2_n500_m50.txt;3022;19701.534770000053;
/home/tiago/Repositorios/Github/mdplib_2010/GKD-c/GKD-c_2_n500_m50.txt;4369;19701.534770000057;
