/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_10_n500_m50.txt;531;769068.9899999981;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_10_n500_m50.txt;1065;772455.1100000014;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_10_n500_m50.txt;35710;773265.1799999991;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_11_n500_m50.txt;425;757583.2599999987;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_11_n500_m50.txt;704;764505.6199999984;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_11_n500_m50.txt;1178;768820.5699999996;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_11_n500_m50.txt;3433;770388.5400000004;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_11_n500_m50.txt;6895;770652.480000001;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_11_n500_m50.txt;7690;773985.9200000006;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_11_n500_m50.txt;83978;775172.2299999979;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_12_n500_m50.txt;519;761870.319999998;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_12_n500_m50.txt;1281;764859.2200000008;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_12_n500_m50.txt;5879;771543.8799999988;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_12_n500_m50.txt;29529;771632.099999998;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_13_n500_m50.txt;379;757093.4600000026;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_13_n500_m50.txt;746;761838.620000002;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_13_n500_m50.txt;1406;764386.1900000012;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_13_n500_m50.txt;1731;766145.6099999978;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_13_n500_m50.txt;2617;766213.5899999994;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_13_n500_m50.txt;4314;770921.0400000026;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_13_n500_m50.txt;4839;773554.5000000003;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_14_n500_m50.txt;624;770211.2700000001;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_14_n500_m50.txt;1023;773148.2000000018;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_14_n500_m50.txt;2717;775117.4600000024;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_14_n500_m50.txt;3459;777575.4600000007;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_14_n500_m50.txt;4545;780980.0500000026;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_14_n500_m50.txt;30153;781249.0900000033;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_15_n500_m50.txt;567;771648.0800000035;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_15_n500_m50.txt;7306;773503.4400000003;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_15_n500_m50.txt;15338;774285.1400000015;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_15_n500_m50.txt;48215;774288.3300000016;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_16_n500_m50.txt;539;756186.3000000014;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_16_n500_m50.txt;1632;770899.2899999995;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_17_n500_m50.txt;603;759383.949999998;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_17_n500_m50.txt;970;767604.8099999989;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_17_n500_m50.txt;1796;767675.3999999985;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_17_n500_m50.txt;3513;767707.2900000004;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_17_n500_m50.txt;4382;769073.4399999967;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_17_n500_m50.txt;17402;769732.3499999999;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_17_n500_m50.txt;19741;770511.0999999997;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_17_n500_m50.txt;51624;770976.2099999989;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_17_n500_m50.txt;96255;771044.8299999993;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_18_n500_m50.txt;595;767876.2899999999;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_18_n500_m50.txt;1608;768751.1300000012;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_18_n500_m50.txt;15231;771383.01;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_18_n500_m50.txt;15690;771614.2899999999;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_19_n500_m50.txt;408;760461.0800000003;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_19_n500_m50.txt;727;763701.5900000026;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_19_n500_m50.txt;972;764071.35;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_19_n500_m50.txt;1276;774432.2699999999;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_19_n500_m50.txt;62432;774470.1300000005;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_19_n500_m50.txt;77271;774666.3900000001;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_1_n500_m50.txt;577;763568.7400000014;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_1_n500_m50.txt;1075;765491.1800000017;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_1_n500_m50.txt;2690;769117.0799999997;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_1_n500_m50.txt;3421;772919.5900000022;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_1_n500_m50.txt;24130;774370.4100000011;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_1_n500_m50.txt;26427;776272.6800000017;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_20_n500_m50.txt;542;767177.0099999983;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_20_n500_m50.txt;992;772118.899999998;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_20_n500_m50.txt;1852;772358.4399999984;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_20_n500_m50.txt;2642;773161.5399999988;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_20_n500_m50.txt;3942;774443.4899999981;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_20_n500_m50.txt;7277;775407.7499999987;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_20_n500_m50.txt;24732;778422.3099999971;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_20_n500_m50.txt;68023;778571.2599999969;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_21_n2000_m200.txt;246517;1.1207148677137712E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_21_n2000_m200.txt;1817968;1.1215089772991164E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_22_n2000_m200.txt;273885;1.1200684454707878E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_22_n2000_m200.txt;976372;1.1203623941221124E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_23_n2000_m200.txt;211442;1.117766715945598E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_23_n2000_m200.txt;436276;1.1185989649999863E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_23_n2000_m200.txt;651598;1.1195044071610091E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_23_n2000_m200.txt;1022682;1.12365636142442E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_24_n2000_m200.txt;306222;1.118995777279349E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_24_n2000_m200.txt;608387;1.1202194953018226E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_25_n2000_m200.txt;321927;1.1230821425931407E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_26_n2000_m200.txt;359504;1.1193154860224025E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_26_n2000_m200.txt;721466;1.121198880102077E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_26_n2000_m200.txt;1277795;1.121436453525377E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_27_n2000_m200.txt;291286;1.1200374894052254E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_27_n2000_m200.txt;555325;1.1211434983546235E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_27_n2000_m200.txt;984083;1.1249939699261868E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_28_n2000_m200.txt;319727;1.1200386127781073E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_28_n2000_m200.txt;730292;1.1242239112081202E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_29_n2000_m200.txt;292964;1.1210355635077314E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_2_n500_m50.txt;324;758816.9699999997;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_2_n500_m50.txt;664;759424.5299999996;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_2_n500_m50.txt;900;763926.7699999985;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_2_n500_m50.txt;1108;767792.989999999;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_2_n500_m50.txt;2127;778759.9099999983;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_2_n500_m50.txt;2623;779963.5399999978;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_2_n500_m50.txt;9914;779963.5399999983;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_30_n2000_m200.txt;342322;1.1234206044020308E7;
/home/usuario/Downloads/mdplib_2010/MDG_b/MDG-b_30_n2000_m200.txt;966570;1.123538283851488E7;
